鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街121~150號,42.76,住,,,1080619,土地1建物1車位1,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800105,159.54,3,2,2,有,無,6500000,40742,坡道平面,0.0,0,含增建或未登記建物。;,RPWNMLQKPHOFFCC09CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路301~330號,10.39,住,,,1080530,土地3建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,86.16,2,1,1,有,有,7000000,81244,坡道平面,0.0,0,,RPTNMLNLPHOFFCC58CA
安樂區,房地(土地+建物),基隆市安樂區基金一路151~180號,19.64,住,,,1080612,土地5建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,119.98,3,2,2,有,有,4550000,37923,,0.0,0,,RPUNMLTLPHOFFCC66CA
七堵區,房地(土地+建物)+車位,基隆市七堵區光明路1~30號,32.25,商,,,1080619,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020704,212.01999999999998,4,2,2,有,有,16800000,79242,坡道平面,34.63,0,,RPWNMLTLPHOFFCC86CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路241~270號,17.15,住,,,1080610,土地3建物1車位1,十層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,155.75,3,2,2,有,有,12450000,79936,坡道平面,15.87,0,,RPUNMLMJQHOFFCC48CA
中山區,房地(土地+建物),基隆市中山區復興路259巷31~60號,31.01,住,,,1080614,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840512,110.72,3,2,2,有,有,3300000,29805,,0.0,0,,RPTNMLQKPHOFFCC88DA
安樂區,房地(土地+建物),基隆市安樂區武聖街1~30號,22.0,住,,,1080621,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790217,96.66000000000001,3,2,1,有,無,2700000,27933,,0.0,0,,RPQNMLQJQHOFFCC48CA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街421~450號,16.68,住,,,1080608,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,78.3,2,2,1,有,有,1650000,21073,,0.0,0,,RPSNMLNLPHOFFCC48CA
仁愛區,房地(土地+建物),基隆市仁愛區成功一路133巷1~30號,8.82,住,,,1080628,土地8建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0860630,52.4,3,2,2,有,無,1900000,36260,,0.0,0,親友、員工或其他特殊關係間之交易。;部份持分交易,RPSNMLQJQHOFFBC68DA
安樂區,房地(土地+建物),基隆市安樂區基金一路121~150號,11.33,住,,,1080616,土地5建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,68.7,2,1,1,有,有,3040000,44250,,0.0,0,,RPVNMLTLPHOFFCC76CA
安樂區,房地(土地+建物),基隆市安樂區安一路331~360號,19.5,住,,,1080626,土地1建物1車位0,二層，騎樓,四層,店面(店鋪),住家用,鋼筋混凝土加強磚造,0650308,56.25,1,1,1,有,無,4100000,72889,,0.0,0,含增建或未登記建物。;,RPPOMLMLPHOFFCC18CA
七堵區,土地,長安段451~480地號,31.34,,鄉村區,交通用地,1080626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,660000,21059,,0.0,0,,RPXOMLOLPHOFFCC56CA
七堵區,土地,長安段331~360地號,42.36,,鄉村區,交通用地,1080624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,21246,,0.0,0,,RPOPMLOLPHOFFCC38CA
安樂區,房地(土地+建物)+車位,基隆市安樂區中和路85巷1~30號,22.9,其他,,,1080529,土地7建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,105.72,4,2,2,有,有,4550000,43038,坡道機械,20.77,0,,RPQOMLRKPHOFFCC68CA
暖暖區,土地,八德段751~780地號,72.0,商,,,1080606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2318400,32200,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLQKPHOFFCC48CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路211~240號,15.76,住,,,1080405,土地3建物1車位1,九層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,141.39000000000001,3,2,2,有,有,9890000,72419,坡道平面,15.87,800000,,RPROMLQKPHOFFCC68CA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街211~240號,41.64,住,,,1080519,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701008,85.14,3,2,1,有,無,4000000,46981,,0.0,0,含增建或未登記建物。;,RPSOMLQKPHOFFCC78CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區過港路10巷91~120號,22.5,住,,,1080517,土地4建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841218,117.47,3,1,1,有,有,4800000,40861,坡道平面,18.4,0,,RPPNMLRKPHOFFCC48CA
安樂區,房地(土地+建物)+車位,基隆市安樂區武聖街151~180號,151.49,住,,,1080614,土地1建物1車位1,全,二層,透天厝,住家用,鋼筋混凝土造,0820522,250.98,5,2,3,有,無,9680000,38569,一樓平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLPKPHOFFCC58CA
七堵區,房地(土地+建物),基隆市七堵區東新街73巷60弄1~30號,21.5,住,,,1080613,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0670615,47.78,2,1,1,有,無,2300000,48137,,0.0,0,,RPWNMLPKPHOFFCC98CA
安樂區,房地(土地+建物),基隆市安樂區武嶺街241~270號,30.33,住,,,1080513,土地4建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0650113,77.05,3,2,1,有,無,3300000,42829,,0.0,0,含增建或未登記建物。;,RPPOMLMKPHOFFCC08CA
仁愛區,房地(土地+建物),基隆市仁愛區孝四路1~30號,19.54,商,,,1080520,土地1建物2車位0,十層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0800413,174.6,4,2,2,有,有,10800000,61856,,0.0,0,,RPQNMLNLPHOFFBC18CA
信義區,房地(土地+建物),基隆市信義區深澳坑路1~30號,8.19,住,,,1080626,土地4建物1車位0,十層,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850426,46.86,1,1,1,有,有,1770000,37772,,0.0,0,,RPQNMLRKPHOFFBC48CA
中正區,房地(土地+建物),基隆市中正區豐稔街26巷31~60號,24.1,商,,,1080615,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700428,71.7,2,2,1,有,無,2250000,31381,,0.0,0,含增建或未登記建物。;,RPQNMLQKPHOFFBC38CA
中正區,房地(土地+建物),基隆市中正區信四路16巷1~30號,114.0,商,,,1080525,土地1建物2車位0,全,二層,透天厝,住家用,加強磚造,0601012,188.06,7,6,3,有,無,18500000,98373,,0.0,0,,RPXTMLMKPHOFFBC66CA
信義區,房地(土地+建物)+車位,基隆市信義區東光路205巷31~60號,28.22,住,,,1080622,土地6建物1車位1,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841116,117.59,3,2,1,有,有,3700000,31465,坡道平面,0.0,0,含增建或未登記建物。;,RPRNMLRKPHOFFBC58CA
信義區,房地(土地+建物),基隆市信義區東明路77巷31~60號,19.25,住,,,1080420,土地2建物1車位0,地下一層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0820325,85.6,3,2,1,有,有,3000000,35047,,0.0,0,五層樓有電梯,RPPNMLMLPHOFFBC97CA
仁愛區,建物,基隆市仁愛區南新街331~360號,0.0,,,,1080608,土地0建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681109,84.42,2,1,1,有,無,1500000,17768,,0.0,0,,RPQNMLKLPHOFFBC87CA
暖暖區,車位,基隆市暖暖區暖暖街379巷31~60號,10.2,住,,,1080611,土地0建物0車位1,停車場，地下層,五層,其他,見其他登記事項,鋼筋混凝土造,0801009,37.9,0,0,0,有,無,950000,,坡道平面,37.9,950000,車位交易,RPPNMLTKPHOFFCC68CA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街1~30號,21.96,住,,,1080621,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700822,88.04,3,2,2,有,無,3000000,34075,,0.0,0,含增建或未登記建物。;,RPPOMLQLPHOFFCC58CA
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷301~330號,15.46,住,,,1080616,土地2建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881231,96.34,3,1,1,有,有,4485000,46554,,0.0,0,,RPTOMLPLPHOFFCC88CA
七堵區,房地(土地+建物),基隆市七堵區福五街121~150號,44.76,住,,,1080625,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811014,118.50999999999999,3,2,1,有,無,5300000,44722,,0.0,0,,RPTNMLSKPHOFFCC09DA
中正區,土地,調和段811~840地號,13.26,住,,,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,18100,,0.0,0,,RPPNMLMLQHOFFBC28EA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街301~330號,21.12,住,,,1080616,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,92.58000000000001,3,2,1,有,有,1900000,20523,,0.0,0,,RPUOMLQLPHOFFCC56DA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區源遠路151~180號,43.48,住,,,1080704,土地2建物1車位3,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080102,365.53,4,2,2,有,有,26700000,76591,坡道平面,71.76,4200000,,RPQNMLKLPHOFFCC97CA
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷241~270號,17.66,住,,,1080527,土地2建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,106.14,3,2,2,有,有,4000000,37686,,0.0,0,,RPQNMLMLPHOFFCC18CA
暖暖區,房地(土地+建物),基隆市暖暖區碇內街361~390號,26.04,住,,,1080710,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840517,116.99,3,2,1,有,有,2300000,19660,,0.0,0,,RPSOMLMLPHOFFCC48CA
中正區,房地(土地+建物),基隆市中正區和一路58巷61~90號,31.2,住,,,1080611,土地1建物2車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820622,118.36999999999999,3,3,2,有,無,2080000,17572,,0.0,0,含增建或未登記建物。;三樓格局:2房2廳1衛。四樓格局:1房1廳1衛套房。,RPTNMLSKPHOFFBC88CA
信義區,房地(土地+建物),基隆市信義區深溪路55巷31~60號,48.34,住,,,1080616,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880122,205.16,3,2,3,有,有,8500000,41431,,0.0,0,,RPOOMLRKPHOFFBC38CA
中正區,房地(土地+建物)+車位,基隆市中正區新豐街161巷91~120號,39.08,住,,,1080628,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1051007,172.98000000000002,3,2,2,有,有,8800000,52448,坡道平面,24.26,1000000,,RPPOMLRKPHOFFBC48CA
中正區,房地(土地+建物)+車位,基隆市中正區新豐街451~480號,24.8,其他,,,1080610,土地5建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,152.24,3,2,2,有,有,6560000,43090,坡道平面,0.0,0,,RPPNMLSKPHOFFBC48CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街121~150號,32.76,住,,,1080603,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,194.51,3,2,2,有,有,6900000,35474,坡道平面,42.62,0,,RPSNMLRKPHOFFCC78CA
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路112巷110弄1~30號,31.32,住,,,1080620,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851107,147.61,3,2,2,有,有,5000000,33873,坡道平面,0.0,0,,RPTNMLRKPHOFFCC88CA
