鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
萬華區,房地(土地+建物),臺北市萬華區國興路1~30號,16.78,住,,,1080606,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.84,2,1,1,有,有,9000000,150401,,0.0,0,,RPQOMLLKPHOFFBA77CA
大同區,房地(土地+建物),臺北市大同區哈密街23巷1~30號,57.13,住,,,1080606,土地3建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960523,203.25,4,2,2,有,有,33800000,166298,,0.0,0,,RPTOMLLKPHOFFBA08CA
大同區,房地(土地+建物)+車位,臺北市大同區雙連街61~90號,25.05,住,,,1071105,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,269.94,4,2,2,有,無,59380000,269256,坡道平面,71.69,6000000,,RPQNMLMKPHOFFBA77CA
大同區,房地(土地+建物)+車位,臺北市大同區雙連街61~90號,21.92,住,,,1080226,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,226.98000000000002,4,2,2,有,無,48000000,234395,坡道平面,35.85,3200000,,RPRNMLMKPHOFFBA87CA
大同區,房地(土地+建物)+車位,臺北市大同區重慶北路三段312巷1~30號,34.85,住,,,1080619,土地1建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920401,190.20999999999998,4,2,2,有,有,28000000,147198,坡道平面,0.0,0,含增建或未登記建物。;內含獨立產權車位，未包含在棟數內。本案車位面積無法概算。,RPVNMLMKPHOFFBA28CA
大同區,房地(土地+建物),臺北市大同區大龍街1~30號,21.25,住,,,1080624,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),工業用,鋼筋混凝土造,,70.6,0,0,0,無,無,5000000,70822,,0.0,0,親友、員工或其他特殊關係間之交易。;防火巷增建。,RPQOMLMKPHOFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區貴陽街二段31~60號,10.88,商,,,1080617,土地1建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061127,137.1,2,2,2,有,有,27000000,196937,,0.0,0,,RPWNMLNKPHOFFBA48CA
中正區,房地(土地+建物),臺北市中正區林森北路5巷1~30號,4.51,商,,,1080501,土地1建物1車位0,二層,六層,套房(1房1廳1衛),,鋼筋混凝土造,0680417,22.93,1,1,1,有,無,4990000,217619,,0.0,0,,RPXNMLNKPHOFFBA58CA
萬華區,房地(土地+建物)+車位,臺北市萬華區貴陽街二段211~240號,6.87,商,,,1080617,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890930,106.52000000000001,3,2,2,有,有,12400000,116410,升降機械,0.0,0,,RPRNMLRKPHOFFBA38CA
大同區,房地(土地+建物)+車位,臺北市大同區雙連街61~90號,21.92,住,,,1080503,土地1建物1車位2,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060726,257.97,3,2,2,有,無,58800000,285576,坡道平面,71.68,5600000,,RPWOMLQKPHOFFBA88CA
萬華區,房地(土地+建物),臺北市萬華區康定路331~360號,10.46,商,,,1080701,土地6建物1車位0,二層,十層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,0721222,100.41,3,2,2,有,有,16000000,159347,,0.0,0,,RPPOMLTKPHOFFBA48CA
萬華區,房地(土地+建物),臺北市萬華區萬大路121~150號,15.78,商,,,1080429,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0640508,48.19,2,1,1,有,無,7000000,145258,,0.0,0,,RPOOMLPLPHOFFBA08CA
大同區,房地(土地+建物)+車位,臺北市大同區承德路二段61~90號,15.02,商,,,1080623,土地2建物1車位1,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060925,193.76,3,2,2,有,有,42000000,216763,坡道平面,42.06,0,,RPOOMLLMPHOFFBA77CA
中正區,房地(土地+建物),臺北市中正區忠孝東路二段1~30號,158.0,商,,,1080409,土地1建物1車位0,全,四層,透天厝,,見其他登記事項,,512.67,12,3,3,有,無,312650000,609846,,0.0,0,一樓營業店面，二、三、四樓住家,RPVNMLQJQHOFFBA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路220巷31~60號,21.71,住,,,1080419,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830903,138.94,2,2,1,有,有,20190000,145315,坡道平面,0.0,0,含增建或未登記建物。;,RPORMLLKPHOFFCA97CA
內湖區,房地(土地+建物),臺北市內湖區成功路五段420巷1~30號,45.2,住,,,1080421,土地1建物1車位0,一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860515,177.11,4,2,2,有,有,30880000,174355,,0.0,0,含增建或未登記建物。;,RPRRMLLKPHOFFCA28CA
內湖區,房地(土地+建物)+車位,臺北市內湖區瑞光路316巷31~60號,35.01,工,,,1080610,土地1建物1車位2,八層,十一層,辦公商業大樓,見其他登記事項,見其他登記事項,0960215,257.43,0,0,0,無,有,35600000,138290,坡道機械,0.0,0,,RPOOMLMKPHOFFCA77CA
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路61~90號,29.05,住,,,1080615,土地2建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970729,263.21000000000004,4,2,2,有,有,46720000,177501,坡道平面,78.76,0,含增建或未登記建物。;,RPROMLMKPHOFFCA08CA
內湖區,房地(土地+建物),臺北市內湖區民權東路六段123巷20弄1~30號,8.44,商,,,1080603,土地1建物2車位0,十一層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,0930302,71.83,1,1,2,有,有,13000000,180983,,0.0,0,含增建或未登記建物。;本案二戶打通使用。,RPSPMLMKPHOFFCA28CA
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷3弄1~30號,6.96,商,,,1080612,土地1建物1車位0,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870122,46.33,3,1,1,有,有,7200000,155407,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUPMLMKPHOFFCA48CA
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街181~210號,7.26,住,,,1080609,土地2建物1車位0,七層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820105,38.4,1,1,1,有,有,7030000,183073,,0.0,0,含增建或未登記建物。;,RPUNMLPKPHOFFCA58CA
