鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
羅東鎮,土地,仁愛二段121~150地號,1161.39,,特定農業區,農牧用地,1080611,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,6716,,0.0,0,,RPWNMLSKPHOFFAG86CA
五結鄉,房地(土地+建物)+車位,宜蘭縣五結鄉清水路31~60號,22.35,住,,,1080601,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1021015,159.35000000000002,3,2,2,有,有,9520000,59743,坡道平面,0.0,0,,RPOPMLSKPHOFFAG88CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉中正西路41巷4弄1~30號,16.8,住,,,1080622,土地2建物1車位0,五層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831227,101.53,1,1,1,有,有,2800000,27578,,0.0,0,,RPPNMLTKPHOFFAG88CA
三星鄉,土地,大隱一段661~690地號,235.07,,特定農業區,甲種建築用地,1080615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2840000,12082,,0.0,0,,RPUNMLMLPHOFFAG78CA
員山鄉,房地(土地+建物),宜蘭縣員山鄉七賢路241~270號,105.97,,特定農業區,甲種建築用地,1080526,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950928,166.1,4,3,4,有,無,7300000,43949,,0.0,0,,RPROMLQKPHOFFBG98CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市林森路181~210號,34.05,住,,,1080622,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830914,121.34,2,2,2,有,有,4300000,35438,,0.0,0,,RPROMLPKPHOFFBG88CA
頭城鎮,房地(土地+建物),宜蘭縣頭城鎮復興路151~180號,16.67,住,,,1030919,土地1建物1車位0,二十二層,二十三層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1070427,85.05,1,1,1,有,無,6300000,74074,,0.0,0,,RPXOMLSKPHOFFBG17CA
頭城鎮,房地(土地+建物)+車位,宜蘭縣頭城鎮復興路151~180號,27.16,住,,,1060425,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070427,147.03,2,1,1,有,無,11020000,77483,坡道平面,13.84,700000,,RPOPMLSKPHOFFBG98CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,93.2,,特定農業區,甲種建築用地,1080511,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.74,3,2,3,有,無,6950000,48017,,0.0,0,,RPVNMLKMPHOFFBG88CA
壯圍鄉,房地(土地+建物),宜蘭縣壯圍鄉新福一路31巷2弄1~30號,93.2,,特定農業區,甲種建築用地,1080127,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080313,144.79,3,2,3,有,無,6980000,48208,,0.0,0,,RPOQMLKMPHOFFBG48CA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市慈安路38巷2弄1~30號,57.06,住,,,1080615,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0680831,79.24,1,1,2,有,無,3100000,39122,,0.0,0,,RPVOMLQKPHOFFBG86DA
南澳鄉,土地,東岳段121~150地號,2678.0,,山坡地保育區,農牧用地,1080708,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,280000,105,,0.0,0,,RPQNMLPKPHOFFAG78EA
五結鄉,房地(土地+建物),宜蘭縣五結鄉公園三路91~120號,1193.04,,特定農業區,農牧用地,1080617,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,農舍,鋼筋混凝土造,1020812,408.2,7,1,8,有,無,28000000,,,0.0,0,,RPTOMLQKPHOFFAG66EA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮馬賽路375巷11弄1~30號,89.72,住,,,1080702,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1080509,165.66,3,2,4,有,無,6600000,39841,,0.0,0,,RPSNMLMLPHOFFAG78EA
員山鄉,土地,茄苳林段421~450地號,2220.9,,特定農業區,農牧用地,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9740000,4386,,0.0,0,,RPTNMLQKPHOFFBG66EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市金六結路481~510號,20.3,住,,,1080616,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830303,106.85000000000001,3,2,2,有,有,3900000,36500,,0.0,0,,RPPNMLRKPHOFFBG98EA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉忠孝路27巷8弄1~30號,16.82,住,,,1080630,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820519,88.89,1,1,1,有,有,4000000,44999,,0.0,0,,RPRNMLSKPHOFFBG66EA
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市林森路311巷1~30號,9.03,住,,,1080522,土地2建物1車位0,二層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840501,44.31,1,2,1,有,有,2200000,49650,,0.0,0,含增建或未登記建物。;包含公共設施保留地之交易。;,RPSOMLMLPHOFFBG98EA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉大忠路121~150號,9.85,住,,,1080612,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821111,59.16,1,1,1,有,有,2000000,33807,,0.0,0,,RPXOMLQKPHOFFBG07DA
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉公園路31~60號,7.83,其他,,,1080629,土地2建物1車位0,七層,七層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0720226,39.49,1,1,1,有,有,2300000,58243,,0.0,0,,RPQNMLPJQHOFFBG68CA
壯圍鄉,土地,壯濱一段121~150地號,230.74,,一般農業區,農牧用地,1080622,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400000,1734,,0.0,0,,RPQNMLTKPHOFFBG66EA
