鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
竹北市,建物,新竹縣竹北市新興路31~60號,0.0,,,,1080608,土地0建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1071017,210.73,5,2,4,有,無,17980000,85322,,0.0,0,建商與地主合建案。;,RPXOMLOLPHOFFBJ17CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市復興二路211~240號,15.8,商,,,1080527,土地1建物1車位2,十二層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0961204,154.4,0,0,0,無,有,8680000,56221,坡道平面,0.0,0,,RPSOMLMLPHOFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路三段181~210號,74.41,住,,,1080503,土地1建物1車位4,十三層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041214,567.96,3,2,4,有,有,51000000,89795,坡道平面,120.76,0,,RPUNMLNLPHOFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家六街1~30號,27.71,住,,,1080616,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940422,167.60000000000002,3,2,2,有,有,11380000,67900,坡道平面,0.0,0,,RPSNMLTLPHOFFBJ07CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉興路168巷1~30號,20.43,住,,,1050222,土地2建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070810,142.32999999999998,2,2,1,有,有,7990000,69428,坡道平面,40.21,900000,,RPUPMLQLPHOFFBJ17CA
關西鎮,房地(土地+建物),新竹縣關西鎮青山街1巷1~30號,185.38,住,,,1080701,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,119.63,3,2,2,有,無,3200000,26749,,0.0,0,,RPRPMLPLPHOFFBJ76CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉興路168巷1~30號,42.2,住,,,1080512,土地2建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070810,255.99,3,2,2,有,有,19150000,83187,坡道平面,40.21,1200000,,RPPQMLTLPHOFFBJ07CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉興路168巷1~30號,26.73,住,,,1080518,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070810,175.0,3,2,2,有,有,11480000,76267,坡道平面,40.21,1200000,,RPWPMLKMPHOFFBJ86CA
新埔鎮,土地,新北段961~990地號,161.17,,山坡地保育區,丙種建築用地,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,975000,6050,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWNMLMJQHOFFBJ66CA
竹北市,車位,新竹縣竹北市嘉興路168巷1~30號,0.9,住,,,1080427,土地0建物0車位1,,,其他,,,,40.21,0,0,0,有,有,1100000,,坡道平面,40.21,1100000,單獨車位交易。;,RPRNMLLMPHOFFBJ88CA
竹北市,車位,新竹縣竹北市嘉興路168巷1~30號,0.9,住,,,1080427,土地0建物0車位1,,,其他,,,,40.21,0,0,0,有,有,1200000,,坡道平面,40.21,1200000,單獨車位交易。;,RPSNMLLMPHOFFBJ98CA
竹北市,車位,新竹縣竹北市嘉興路168巷1~30號,0.9,住,,,1080513,土地0建物0車位1,,,其他,,,,40.21,0,0,0,有,有,1300000,,坡道平面,40.21,1300000,單獨車位交易。;,RPTNMLLMPHOFFBJ09CA
竹北市,車位,新竹縣竹北市嘉興路168巷1~30號,0.9,住,,,1080517,土地0建物0車位1,,,其他,,,,40.21,0,0,0,有,有,1140000,,坡道平面,40.21,1140000,單獨車位交易。;,RPUNMLLMPHOFFBJ56CA
竹北市,車位,新竹縣竹北市嘉興路168巷1~30號,0.9,住,,,1080415,土地0建物0車位1,,,其他,,,,40.21,0,0,0,有,有,1100000,,坡道平面,40.21,1100000,單獨車位交易。;,RPVNMLLMPHOFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市復興七路61~90號,35.62,住,,,1080530,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970825,210.45999999999998,4,2,2,有,有,16980000,80680,坡道機械,0.0,0,,RPQPMLSJQHOFFBJ86CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明二街81巷61~90號,35.84,商,,,1080611,土地1建物1車位2,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031001,260.56,4,2,2,有,有,17150000,65820,坡道平面,47.34,0,,RPPNMLMKQHOFFBJ68CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街一段211~240號,17.27,商,,,1080614,土地1建物1車位2,二十四層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050608,231.82999999999998,4,2,2,有,有,15200000,65565,坡道平面,59.62,0,,RPQNMLMKQHOFFBJ78CA
竹東鎮,土地,上坪段301~330地號,281.0,,山坡地保育區,農牧用地,1080315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,425000,1512,,0.0,0,本案為土地法34-1,RPUNMLMLPHOFFCJ66CA
竹東鎮,土地,上坪段31~60地號,155.0,,山坡地保育區,農牧用地,1080315,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,234450,1513,,0.0,0,本案為土地法34-1,RPVNMLMLPHOFFCJ76CA
芎林鄉,土地,竹林段271~300地號,303.67,,特定農業區,農牧用地,1080620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5050000,16630,,0.0,0,,RPVOMLSKPHOFFCJ37CA
竹東鎮,土地,杞林段31~60地號,128.64,住,,,1080604,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10500000,81623,,0.0,0,,RPWOMLSKPHOFFCJ47CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮幸福路121巷1~30號,15.0,住,,,1080702,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840801,101.67999999999999,2,2,1,有,有,3200000,31471,,0.0,0,,RPXNMLMJQHOFFCJ86CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路一段108巷52弄1~30號,120.36,,山坡地保育區,丙種建築用地,1080603,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050927,212.6,5,2,4,有,無,13000000,61148,,0.0,0,,RPPNMLOJQHOFFCJ88CA
尖石鄉,土地,梅林段481~510地號,2170.0,,山坡地保育區,農牧用地,1080520,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,303800,140,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLSJQHOFFCJ17CA
芎林鄉,土地,石潭段451~480地號,243.3,,山坡地保育區,農牧用地,1080516,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1140100,4686,,0.0,0,,RPWNMLSJQHOFFCJ37CA
芎林鄉,房地(土地+建物),新竹縣芎林鄉秀湖村山豬湖61~90號,718.0,,特定農業區,甲種建築用地,1080523,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,158.19,4,2,2,有,無,16280000,102914,,0.0,0,,RPRNMLOKQHOFFCJ56CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉泰安街165巷18弄1~30號,49.18,住,,,1080531,土地2建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,1070919,76.27,3,2,3,有,無,5800000,76046,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPOOMLTKPHOFFDJ86CA
湖口鄉,土地,光華段271~300地號,102.07,住,,,1080701,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,23513,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLRKPHOFFDJ86CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉民和街1~30號,18.2,,工業區,丁種建築用地,1080613,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870810,67.29,3,2,3,有,有,2700000,40125,,0.0,0,,RPPNMLTKPHOFFDJ86CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉信昌五街31~60號,82.11,,鄉村區,乙種建築用地,1080612,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061005,217.07,5,2,4,有,無,9500000,43765,,0.0,0,,RPTNMLTKPHOFFDJ27CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉信昌三街1~30號,87.66,,鄉村區,乙種建築用地,1080612,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1061005,231.68,5,2,4,有,無,11000000,47479,,0.0,0,,RPUNMLTKPHOFFDJ37CA
北埔鄉,土地,湖尾段1~30地號,466.51,,山坡地保育區,農牧用地,1080615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,980000,2101,,0.0,0,有地上物.,RPTOMLPKQHOFFCJ96CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉信昌五街61~90號,91.13,,鄉村區,乙種建築用地,1080616,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040620,201.85,4,2,2,有,無,12300000,60936,,0.0,0,,RPTNMLMLPHOFFDJ66CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉康樂路一段361巷34弄31~60號,27.14,,一般農業區,甲種建築用地,1080521,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0971226,119.62,6,0,6,有,有,3980000,33272,,0.0,0,,RPUNMLMLPHOFFDJ76CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉鳳凰三街1~30號,29.0,,工業區,丁種建築用地,1080530,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,90.16999999999999,3,2,1,有,無,3200000,35489,,0.0,0,,RPUNMLMKQHOFFDJ76CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉維東二街61~90號,92.25,,鄉村區,乙種建築用地,1080524,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080118,159.97,4,2,3,有,無,8800000,55010,,0.0,0,,RPXNMLOKQHOFFDJ27CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉維東二街61~90號,92.25,,鄉村區,乙種建築用地,1080525,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080118,159.97,4,2,3,有,無,8800000,55010,,0.0,0,,RPPOMLOKQHOFFDJ56CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉明賢路53巷1~30號,266.27,住,,,1080111,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0910731,596.02,23,0,23,有,無,21000000,35234,,0.0,0,含增建或未登記建物。;,RPQNMLQJQHOFFDJ66CA
橫山鄉,土地,豐鄉段301~330地號,510.11,,山坡地保育區,農牧用地,1080613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,171100,335,,0.0,0,向政府機關承購之案件。;,RPPPMLTKPHOFFCJ17EA
芎林鄉,房地(土地+建物),新竹縣芎林鄉文山路1000巷1~30號,2228.96,,特定農業區,農牧用地,1080712,土地2建物2車位0,一層,一層,農舍,農舍,加強磚造,0770121,110.03,3,1,2,有,無,17805936,,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLOLPHOFFCJ76EA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路85巷31~60號,176.94,,山坡地保育區,丙種建築用地,1080604,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1080118,234.04,5,2,3,有,有,14500000,61955,一樓平面,0.0,0,,RPOOMLQKQHOFFCJ76EA
新豐鄉,房地(土地+建物),新竹縣新豐鄉忠孝路61~90號,84.88,住,,,1080514,土地1建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),住商用,鋼筋混凝土造,0841027,261.22,5,2,4,有,無,10300000,39430,,0.0,0,,RPQNMLOJQHOFFDJ09CA
寶山鄉,房地(土地+建物)+車位,新竹縣寶山鄉雙豐路151~180號,24.92,住,,,1080515,土地4建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821026,119.19999999999999,3,2,2,有,無,3700000,31040,升降機械,0.0,0,,RPOPMLTKPHOFFCJ96DA
