鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
苓雅區,房地(土地+建物),高雄市苓雅區三多二路33巷1~30號,52.0,住,,,1080525,土地1建物1車位0,全,二層,透天厝,,加強磚造,0620620,66.1,2,2,2,有,無,4800000,72617,,0.0,0,含增建或未登記建物。;,RPSNMLNLPHOFFBE58CA
新興區,房地(土地+建物),高雄市新興區自立橫路31~60號,85.0,商,,,1080611,土地1建物1車位0,全,三層,透天厝,,加強磚造,0450309,215.32,4,1,5,有,無,15500000,71986,,0.0,0,,RPRNMLOLPHOFFBE58CA
新興區,房地(土地+建物),高雄市新興區明星街1~30號,46.0,商,,,1080615,土地1建物1車位0,全,三層,透天厝,,加強磚造,0550110,130.68,6,0,6,有,無,12000000,91827,,0.0,0,含增建或未登記建物。;受債權債務影響或債務抵償之交易。;,RPUNMLQLPHOFFBE09CA
苓雅區,房地(土地+建物),高雄市苓雅區五權街1~30號,33.2,住,,,1080528,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740710,124.13000000000001,3,2,2,有,無,3600000,29004,,0.0,0,內含裝潢,RPQOMLTLPHOFFBE09CA
苓雅區,房地(土地+建物),高雄市苓雅區三多二路271~300號,7.91,住,,,1080605,土地3建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0710227,81.0,3,1,2,有,有,2850000,35185,,0.0,0,,RPTNMLQJQHOFFBE88CA
小港區,房地(土地+建物),高雄市小港區宏光街331~360號,28.84,住,,,1080628,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860418,131.44,3,2,2,有,有,3660000,27848,,0.0,0,,RPUNMLMKPHOFFCE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華三路151~180號,9.11,商,,,1080617,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950614,118.99000000000001,2,2,1,有,有,5500000,46222,坡道平面,34.87,0,,RPOQMLMKPHOFFCE38CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞興街181~210號,22.14,住,,,1080602,土地1建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750326,107.58,3,1,2,有,無,2200000,20452,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLQKPHOFFCE88CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路61~90號,54.63,住,,,1080524,土地3建物1車位3,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,586.4300000000001,4,2,5,有,有,59880000,107353,坡道平面,77.55,5250000,,RPSPMLQKPHOFFCE09CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區復興三路61~90號,52.16,住,,,1080524,土地3建物1車位2,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021216,560.69,4,2,5,有,有,52780000,96623,坡道平面,51.7,3600000,,RPTPMLQKPHOFFCE56CA
