鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
南投市,房地(土地+建物),南投縣南投市建國路121巷23弄1~30號,75.0,住,,,1080620,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0671207,75.9,3,2,4,有,無,4700000,61924,,0.0,0,含增建或未登記建物。;畸零地或有合併使用之交易。;,RPSNMLQKPHOFFAM86CA
南投市,土地,大崗段1~30地號,83.0,,工業區,丁種建築用地,1080527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2250000,27108,,0.0,0,,RPRNMLTLPHOFFAM17CA
南投市,土地,福溪段691~720地號,364.47,,一般農業區,農牧用地,1080628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1307000,3586,,0.0,0,,RPRNMLRKPHOFFAM86CA
草屯鎮,房地(土地+建物),南投縣草屯鎮自由街30巷1~30號,67.36,住,,,1080630,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630720,79.0,2,2,2,有,無,4380000,55443,,0.0,0,,RPRNMLNLPHOFFBM66CA
草屯鎮,房地(土地+建物),南投縣草屯鎮草屯鎮新豐里20鄰稻香路1141~1170號,117.45,,特定農業區,甲種建築用地,1080612,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070718,176.91,4,2,4,有,無,8900000,50308,,0.0,0,,RPSOMLRKPHOFFBM17CA
草屯鎮,土地,新永安段151~180地號,614.43,農,,,1080616,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,14648,,0.0,0,,RPTNMLTKPHOFFBM37CA
南投市,房地(土地+建物),南投縣南投市文化路545巷1~30號,96.0,住,,,1080625,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0901003,187.02,4,3,3,有,無,8000000,42776,,0.0,0,受債權債務影響或債務抵償之交易。;權利人共有2人,RPSNMLNKQHOFFAM66CA
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路501之5巷12弄1~30號,107.35,住,,,1060816,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071011,184.71,5,1,5,有,有,9500000,51432,,0.0,0,權利人共2人。,RPSNMLKMPHOFFBM56CA
草屯鎮,房地(土地+建物),南投縣草屯鎮中正路501之5巷12弄1~30號,109.67,住,,,1070517,土地4建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071011,184.71,4,1,4,有,有,9700000,52515,,0.0,0,權利人共2人。,RPTNMLKMPHOFFBM66CA
國姓鄉,土地,水長流段4471~4500地號,3220.0,,山坡地保育區,農牧用地,1080701,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,373,,0.0,0,,RPOOMLQKPHOFFCM76CA
草屯鎮,土地,北投埔段721~750地號,1800.0,農,,,1080528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,6667,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLSJQHOFFBM86CA
埔里鎮,房地(土地+建物),南投縣埔里鎮樹人一街243巷1~30號,15.29,住,,,1080626,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850209,133.65,4,1,2,有,有,3800000,28432,,0.0,0,,RPRNMLTKPHOFFCM27CA
埔里鎮,房地(土地+建物),南投縣埔里鎮蘭陽街14巷3弄1~30號,80.65,,鄉村區,乙種建築用地,1080605,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0691119,135.66,4,2,2,有,無,1480000,10910,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLLMPHOFFCM09CA
竹山鎮,土地,大坑段頂林小段91~120地號,4319.0,,山坡地保育區,農牧用地,1080708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3100000,718,,0.0,0,,RPPNMLQKPHOFFDM86CA
竹山鎮,土地,圳頭段721~750地號,70.89,住,,,1080704,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,856000,12075,,0.0,0,,RPPNMLQLPHOFFDM96CA
水里鄉,土地,永豐段331~360地號,1023.23,,鄉村區,乙種建築用地,1080621,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9904000,9679,,0.0,0,,RPRNMLPJQHOFFEM07CA
竹山鎮,房地(土地+建物),南投縣竹山鎮安定巷121~150號,41.83,住,,,1080617,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0830522,117.69,3,1,2,有,無,2200000,18693,,0.0,0,,RPPNMLSKPHOFFDM17DA
埔里鎮,建物,南投縣埔里鎮向善路1~30號,0.0,,,,1080611,土地0建物1車位0,全,二層,透天厝,見其他登記事項,見其他登記事項,0960124,205.33,0,0,0,無,無,50000,244,,0.0,0,親友間之財產交易買賣,RPPNMLTKPHOFFCM17DA
南投市,土地,牛運堀段31~60地號,201.0,住,,,1080625,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11100000,55224,,0.0,0,,RPSNMLLMPHOFFAM66DA
鹿谷鄉,土地,彰雅段961~990地號,85.02,商,,,1080705,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1037595,12204,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLKMPHOFFDM56CA
竹山鎮,房地(土地+建物),南投縣竹山鎮中山路2之20巷1~30號,109.28,住,,,1080520,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050120,170.24,5,2,4,有,無,6300000,37007,,0.0,0,,RPRNMLMJQHOFFDM66CA
竹山鎮,土地,德興段601~630地號,3946.99,,特定農業區,農牧用地,1080630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7200000,1824,,0.0,0,,RPQNMLRKPHOFFDM07CA
竹山鎮,房地(土地+建物),南投縣竹山鎮南雲一路1~30號,132.63,,鄉村區,乙種建築用地,1080624,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670711,120.7,2,1,2,有,無,500000,4143,,0.0,0,祖孫間買賣,RPRNMLSKPHOFFDM27CA
埔里鎮,房地(土地+建物),南投縣埔里鎮永吉巷1~30號,74.53,住,,,1080529,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630615,106.4,4,2,2,有,無,5300000,49812,,0.0,0,,RPQNMLSJQHOFFCM07CA
埔里鎮,土地,水源段1231~1260地號,115.32,,特定農業區,甲種建築用地,1080618,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,17777,,0.0,0,,RPRNMLSJQHOFFCM17CA
魚池鄉,土地,內凹仔段61~90地號,575.79,,鄉村區,乙種建築用地,1080513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,20841,,0.0,0,,RPROMLLMPHOFFCM76CA
仁愛鄉,土地,眉原段451~480地號,250.0,,一般農業區,農牧用地,1080526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80000,320,,0.0,0,畸零地或有合併使用之交易。;,RPVNMLNLPHOFFCM17CA
仁愛鄉,土地,眉原段451~480地號,1030.0,,一般農業區,農牧用地,1080526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,350000,340,,0.0,0,,RPWNMLNLPHOFFCM27CA
