鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
南區,房地(土地+建物)+車位,臺南市南區大同路二段151~180號,35.75,住,,,1080615,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土構造,0881021,148.84,3,2,2,有,有,5100000,34265,坡道平面,0.0,0,含增建或未登記建物。;,RPSNMLQKPHOFFCD78CA
東區,房地(土地+建物),臺南市東區小東路198巷24弄1~30號,105.0,住,,,1080529,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0630105,96.36,3,2,2,有,無,5800000,60191,,0.0,0,,RPTOMLQKPHOFFCD98CA
東區,房地(土地+建物),臺南市東區中華東路二段151~180號,2.96,其他,,,1080620,土地1建物1車位0,七層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0970229,33.89,1,0,1,有,有,1800000,53113,,0.0,0,,RPQNMLTKPHOFFCD88CA
安南區,房地(土地+建物),臺南市安南區臺江大道一段859巷1弄1~30號,105.48,住,,,1080530,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1080102,152.65,4,1,4,有,無,11500000,75336,,0.0,0,,RPQNMLNLPHOFFBD28CA
安南區,土地,公塭段1021~1050地號,127.64,住,,,1080704,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,468750,3672,,0.0,0,,RPXNMLPLPHOFFBD56CA
安南區,土地,公塭段1021~1050地號,262.94,住,,,1080704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,994175,3781,,0.0,0,,RPPOMLPLPHOFFBD48CA
安南區,土地,佃南段1231~1260地號,1209.91,住,,,1080605,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000000,24795,,0.0,0,含增建或未登記建物。;,RPOOMLKMPHOFFBD97CA
安南區,房地(土地+建物),臺南市安南區安中路四段271~300號,88.0,住,,,1080528,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土構造,0871224,189.15,5,2,3,有,無,8300000,43881,,0.0,0,,RPQPMLKMPHOFFBD28CA
安南區,房地(土地+建物),臺南市安南區智安四街105巷1~30號,80.33,住,,,1080614,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1070202,225.95,5,2,6,有,無,14000000,61961,,0.0,0,,RPSOMLLJQHOFFBD28CA
東區,房地(土地+建物),臺南市東區仁東街61~90號,23.4,住,,,1080606,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0870919,115.07,3,2,2,有,有,4800000,41714,,0.0,0,,RPXNMLMLPHOFFCD98CA
